hour,plug,value
551,11,34325.42200000009
552,1,70577.49599999974
552,2,17660.271999999815
552,5,4772.5119999999615
552,6,3690.924000000005
552,7,37222.29500000001
552,9,1708.5239999999985
552,11,34054.88700000013
553,1,85120.06299999959
553,2,17678.332999999806
553,5,4766.261999999956
553,6,3703.93800000001
553,7,37616.4010000001
553,9,1750.2459999999985
553,11,34484.2630000001
554,1,6171.880999999997
554,2,17567.418999999838
554,5,4740.004999999954
554,6,3695.127000000002
554,7,37263.69300000004
554,9,1797.5239999999988
554,11,34109.705000000075
555,1,101851.13300000006
555,2,17664.579999999856
555,5,4738.752999999962
555,6,3675.4730000000004
555,7,37567.04799999995
555,9,1711.2209999999975
555,11,34481.20600000011
556,1,82522.0240000002
556,2,17749.19799999988
556,5,4797.510999999965
556,6,3735.605
556,7,37457.72699999996
556,9,1707.5609999999992
556,11,34386.75300000003
557,1,19750.889999999978
557,2,17992.11699999981
557,5,4815.20799999996
557,6,3743.511000000005
557,7,36646.19399999995
557,9,1755.6859999999963
557,11,33549.58200000004
558,1,99963.85900000023
558,2,70411.70299999985
558,5,29518.120999999963
558,6,23040.29900000001
558,7,37140.155000000035
558,9,1750.7059999999997
558,11,33910.89000000005
559,1,59281.61899999982
559,2,72370.62899999981
559,5,235172.43000000072
559,6,182505.97999999893
559,7,36933.37000000003
559,9,1738.1629999999966
559,11,33968.60900000015
560,1,41630.30099999987
560,2,69280.58499999995
560,5,247270.2169999999
560,6,192069.06999999975
560,7,36723.104
560,9,1740.0809999999992
560,11,33781.01500000013
561,1,97136.27299999971
561,2,60235.72800000018
561,5,188594.11799999996
561,6,146993.11000000025
561,7,36792.19000000007
561,9,1630.325999999999
561,11,33836.40000000003
562,1,30863.323000000128
562,2,18212.45799999986
562,5,6914.698000000015
562,6,5382.763000000003
562,7,36539.422000000064
562,9,1675.7389999999978
562,11,33278.82900000012
563,1,67512.5799999998
563,2,37129.140000000254
563,5,6027.307999999934
563,6,4681.642999999985
563,7,36550.73500000005
563,9,1669.9679999999987
563,11,33563.14400000007
564,1,91560.81000000014
564,2,18304.444999999858
564,5,4855.395999999967
564,6,3788.2150000000015
564,7,36591.89800000001
564,9,1758.8089999999972
564,11,33555.02300000005
565,2,17738.885999999788
565,5,4727.1589999999505
565,6,3685.4110000000046
565,7,36118.91599999995
565,9,1724.0469999999987
565,11,33184.689
566,1,6039.298000000002
566,2,18224.46999999985
566,5,4812.37899999996
566,6,3732.6890000000003
566,7,2409.719
566,9,122.54799999999999
566,11,2253.628999999998
567,1,1790.2340000000004
567,2,18170.84199999984
567,5,4834.876999999954
567,6,3754.241000000003
567,7,518.53
567,9,26.025
567,11,472.67
568,1,38160.68599999992
568,2,17948.147999999845
568,5,4838.371999999957
568,6,3763.223
568,7,32689.044000000027
568,9,1609.5849999999987
568,11,29893.588000000018
569,0,25622.007999999994
569,1,96311.22599999991
569,2,17717.628999999793
569,3,22055.882000000045
569,4,48980.665000000015
569,5,4789.44899999996
569,6,3728.562000000007
569,7,36382.55399999995
569,8,101922.50100000003
569,9,1720.458999999998
569,11,33318.542000000074
570,0,13331.548999999992
570,1,15150.710000000006
570,2,17870.406999999825
570,3,6.949
570,4,59492.37300000014
570,5,4755.432999999966
570,6,3703.601000000002
570,7,35773.76599999995
570,8,52642.63799999998
570,9,1753.7869999999991
570,11,32788.742
571,0,35611.07500000002
571,1,77829.17800000007
571,2,15218.798999999868
571,3,7.581
571,4,52921.651000000056
571,5,4136.270999999975
571,6,3211.117999999997
571,7,33305.946999999964
571,8,140336.97700000004
571,9,1743.43
571,11,30593.90999999996
572,1,64875.767999999814
572,2,17903.831999999835
572,3,5.622
572,5,4826.390999999949
572,6,3743.6270000000018
572,7,33522.47899999996
572,9,1599.5559999999975
572,11,30648.952000000107
573,1,69868.78699999975
573,2,17999.466999999826
573,3,7.138
573,5,4804.83799999996
573,6,3734.1520000000146
573,7,60249.59899999998
573,9,1764.070999999999
573,11,55530.74699999997
574,1,95689.45999999935
574,2,17617.519999999844
574,3,6.699999999999999
574,5,4710.212999999956
574,6,3669.195999999999
574,7,36745.5139999999
574,9,1677.1729999999968
574,11,33743.779
575,1,29050.41500000009
575,2,17653.73399999982
575,3,7.404
575,5,4751.199999999958
575,6,3698.970999999997
575,7,36692.979
575,9,1787.022999999999
575,11,33564.55100000004
576,1,63038.2899999997
576,2,17526.974999999828
576,3,8.619
576,5,4662.672999999966
576,6,3642.9280000000044
576,7,36027.81900000002
576,9,1639.522999999995
576,11,32912.49500000005
577,1,76975.87299999986
577,2,17239.275999999853
577,3,10.508999999999999
577,5,4601.024999999958
577,6,3579.0640000000058
577,7,35611.116999999984
577,9,1711.259999999998
577,11,32749.256000000038
578,1,9200.966
578,2,17715.95299999979
578,3,10.544
578,5,4741.275999999956
578,6,3698.2929999999915
578,7,36333.07100000001
578,9,1719.4689999999966
578,11,33331.74700000005
579,1,101142.15800000023
579,2,17804.56799999983
579,3,8.940999999999999
579,5,4801.56499999995
579,6,3724.3070000000052
579,7,36409.37700000009
579,9,1824.5969999999984
579,11,33470.555000000044
580,1,22159.061000000045
580,2,17798.645999999797
580,3,8.572
580,5,4823.773999999958
580,6,3754.8889999999983
580,7,36589.602000000064
580,9,1732.3209999999985
580,11,33597.79100000011
581,1,69577.01799999975
581,2,18008.79299999984
581,3,6.336000000000001
581,5,4798.316999999963
581,6,3740.651000000004
581,7,36452.01600000006
581,9,1848.4839999999979
581,11,33547.17300000003
582,1,57775.29199999982
582,2,61319.80500000001
582,3,5.540000000000001
582,5,204869.1540000006
582,6,159406.79100000006
582,7,36696.29200000005
582,9,1764.120999999996
582,11,33570.692000000054
583,1,31335.51699999996
583,2,17854.807999999834
583,3,6.089999999999999
583,5,44476.73700000016
583,6,34596.93099999979
583,7,36585.99000000004
583,9,1804.0449999999992
583,11,33424.286000000066
584,1,97936.42299999976
584,2,17986.42699999985
584,3,9.913
584,5,5519.787999999948
584,6,4305.873000000007
584,7,36788.205999999955
584,9,1818.8839999999961
584,11,33727.34999999999
585,1,4349.113999999999
585,2,18133.330999999842
585,3,6.094999999999999
585,5,4814.940999999955
585,6,3736.3229999999962
585,7,36580.74199999998
585,9,1725.935999999998
585,11,33337.90000000007
586,1,88257.89099999989
586,2,18255.668999999823
586,3,1.153
586,5,4862.0119999999515
586,6,3789.055000000004
586,7,36582.84800000001
586,9,1679.2129999999986
586,11,33452.98500000008
587,1,51341.28099999994
587,2,18061.46299999984
587,3,5.756
587,5,4805.9279999999535
587,6,3745.5689999999986
587,7,36570.37699999998
587,9,1692.1809999999962
587,11,33437.146000000066
588,1,38636.07499999987
588,2,18301.113999999798
588,3,3.177
588,5,4842.091999999957
588,6,3774.7770000000028
588,7,36704.587000000036
588,9,1716.6039999999973
588,11,33659.13199999995
589,1,97221.4449999997
589,2,18286.4649999998
589,3,6.476999999999999
589,5,4892.789999999962
589,6,3805.555999999997
589,7,36993.27999999992
589,9,1691.167999999998
589,11,33866.89900000007
590,1,2888.2319999999986
590,2,18190.159999999843
590,3,4.845
590,5,4883.395999999948
590,6,3804.674000000001
590,7,36375.468000000066
590,9,1692.2849999999971
590,11,33365.66500000004
591,1,89150.43100000004
591,2,18202.607999999826
591,3,9.648999999999997
591,5,4832.52999999996
591,6,3763.2290000000003
591,7,36217.42900000001
591,9,1659.2739999999978
591,11,32970.566999999966
592,1,50088.359999999964
592,2,18160.00999999982
592,3,9.396999999999998
592,5,4834.929999999947
592,6,3773.9619999999973
592,7,35601.862999999954
592,9,1623.2850000000005
592,11,32690.796
593,0,20324.105999999996
593,1,40006.88199999992
593,2,17851.32399999987
593,3,8.155000000000001
593,4,46583.94900000012
593,5,4794.850999999963
593,6,3725.5569999999975
593,7,34948.819999999985
593,8,79817.362
593,9,1660.8329999999983
593,11,31935.831000000013
594,0,56247.210999999996
594,1,87628.59599999998
594,2,15235.079999999889
594,3,5.566
594,4,58990.30000000012
594,5,4097.070999999961
594,6,3186.409999999999
594,7,29884.125999999847
594,8,221867.1140000001
594,9,1519.556999999997
594,11,27391.028000000115
595,0,27243.60399999997
595,1,14829.913999999984
595,2,16791.468999999797
595,3,9.956
595,4,47748.71300000003
595,5,4537.435999999966
595,6,3535.807000000003
595,7,26940.389999999898
595,8,107263.97300000006
595,9,1343.0939999999996
595,11,24791.44600000009
596,0,1433.7260000000017
596,1,93667.1059999999
596,2,17989.35099999984
596,3,10.443
596,5,4841.670999999961
596,6,3759.480000000005
596,7,33594.914000000084
596,8,5647.014999999985
596,9,1581.864999999997
596,11,30711.69800000016
597,0,1426.112000000003
597,1,93420.49500000034
597,2,57016.66999999996
597,3,7.394000000000001
597,5,4832.054999999953
597,6,3777.2429999999945
597,7,34996.37400000005
597,8,5650.220999999994
597,9,1608.001999999998
597,11,32076.937000000085
598,0,1417.7800000000004
598,1,54021.373999999916
598,2,67735.24099999962
598,3,6.686999999999999
598,5,4720.564999999956
598,6,3680.4520000000016
598,7,37439.19700000004
598,8,5572.014999999994
598,9,1736.9689999999996
598,11,34259.78000000005
599,0,1431.8170000000018
599,1,40568.840999999826
599,2,6873.809999999995
599,3,6.7749999999999995
599,5,482.80600000000004
599,6,379.7249999999998
599,7,36622.79699999998
599,8,5632.905999999989
599,9,1746.0909999999974
599,11,33349.623000000116
600,0,1420.61
600,1,97235.8629999997
600,3,7.433999999999999
600,7,36692.28200000014
600,8,5567.010999999991
600,9,1760.7589999999966
600,11,33727.742
601,0,1422.0510000000024
601,1,36403.64800000008
601,3,4.119
601,7,36809.601000000075
601,8,5625.980999999984
601,9,1756.658999999999
601,11,33839.892000000036
602,0,1408.6770000000026
602,1,58843.50699999975
602,2,7542.429000000005
602,3,6.893999999999999
602,5,1999.9180000000024
602,6,1562.9529999999977
602,7,36688.109999999964
602,8,5561.337999999996
602,9,1795.9809999999943
602,11,33716.86900000009
603,0,1428.8700000000001
603,1,94775.74100000018
603,2,17611.06399999982
603,3,7.815999999999999
603,5,4708.114999999954
603,6,3652.438
603,7,36725.532000000014
603,8,5625.020999999996
603,9,1690.3039999999974
603,11,33770.95200000007
604,0,1419.3280000000038
604,1,816.6890000000001
604,2,17805.055999999855
604,3,8.015999999999998
604,5,4781.914999999962
604,6,3712.5789999999965
604,7,36566.16500000006
604,8,5583.507999999987
604,9,1714.1369999999972
604,11,33531.696000000076
605,0,1392.7260000000026
605,1,94648.84199999999
605,2,18155.94499999983
605,3,8.018
605,5,29287.857999999953
605,6,22766.798000000003
605,7,36565.90100000002
605,8,5508.856999999993
605,9,1725.933999999999
605,11,33470.57800000002
606,0,1374.7060000000017
606,1,61816.37399999987
606,2,46612.51199999993
606,3,7.236999999999998
606,5,251474.94099999982
606,6,195714.36199999996
606,7,36656.23400000002
606,8,5419.187999999995
606,9,1722.9929999999988
606,11,33611.34500000007
607,0,1396.2160000000022
607,1,27736.538999999975
607,2,72603.70599999979
607,3,4.862
607,5,210403.6710000003
607,6,163897.91999999972
607,7,36597.878000000026
607,8,5482.451999999989
607,9,1751.9279999999976
607,11,33433.49100000006
608,0,1373.294000000001
608,1,97662.9279999998
608,2,57224.855000000156
608,3,9.963000000000001
608,5,6982.55300000001
608,6,5416.661999999994
608,7,37057.96700000009
608,8,5402.34999999999
608,9,1687.9339999999972
608,11,33890.954000000005
609,0,1356.0820000000008
609,1,26333.13300000004
609,2,18079.041999999798
609,3,5.043
609,5,7025.410000000015
609,6,5477.021000000004
609,7,36911.35099999995
609,8,5313.6709999999985
609,9,1655.9139999999977
609,11,33794.23900000002
610,0,1377.9540000000006
610,1,65611.28899999971
610,2,53694.116999999955
610,3,6.877
610,5,196200.03399999993
610,6,152735.66600000073
610,7,36658.487
610,8,5438.001000000001
610,9,1727.7479999999994
610,11,33578.51000000005
611,0,1257.1490000000003
611,1,84107.09500000009
611,2,70359.92699999982
611,3,6.963
611,5,253839.87900000002
611,6,196377.97099999955
611,7,36291.962999999996
611,8,4957.011000000006
611,9,1720.1529999999975
611,11,33173.10800000001
612,0,1277.682999999999
612,1,1041.949
612,2,70396.20699999991
612,3,2.4650000000000003
612,5,253995.54500000182
612,6,196678.52699999957
612,7,36454.43400000007
612,8,5054.297999999998
612,9,1739.7589999999987
612,11,33241.380000000056
613,0,1330.1780000000028
613,1,101899.5129999999
613,2,69721.71699999979
613,3,3.278
613,5,260734.4700000001
613,6,202385.38100000046
613,7,36828.36599999998
613,8,5247.091999999994
613,9,1787.8289999999947
613,11,33854.606000000094
614,0,1403.6380000000026
614,1,44485.62900000005
614,2,70452.74099999975
614,3,5.699999999999999
614,5,260674.7970000004
614,6,201489.82500000013
614,7,36649.66099999999
614,8,5540.497999999996
614,9,1752.6559999999947
614,11,33432.75099999998
615,0,1434.9800000000012
615,1,45472.47799999992
615,2,44004.55100000067
615,3,9.355
615,5,259006.82200000025
615,6,201501.1200000001
615,7,36497.04499999994
615,8,5629.724999999996
615,9,1607.4219999999964
615,11,33411.332000000024
616,0,1053.3719999999953
616,1,95922.20800000007
616,2,17860.52999999984
616,3,9.093999999999998
616,4,3039.239
616,5,238990.098999999
616,6,185276.86000000045
616,7,36245.239999999954
616,8,4160.238000000004
616,9,1624.5049999999972
616,11,33190.916000000034
617,0,22597.41999999999
617,1,4978.250999999999
617,2,46997.89200000005
617,3,9.039
617,4,59686.60700000015
617,5,228024.929999999
617,6,177753.98400000078
617,7,36266.33999999996
617,8,89222.24300000013
617,9,1688.166999999997
617,11,33223.597000000045
618,0,14377.69599999999
618,1,83729.85799999975
618,2,69879.81299999976
618,3,9.966
618,4,58696.73000000022
618,5,221555.4559999987
618,6,172223.38400000092
618,7,34148.15699999998
618,8,56826.899999999936
618,9,1637.6309999999985
618,11,31237.968999999986
619,0,8320.357999999997
619,1,87974.20299999988
619,2,58419.49299999991
619,3,7.514
619,4,42222.662999999986
619,5,188659.37799999982
619,6,146433.67800000036
619,7,44909.87400000017
619,8,32856.10799999998
619,9,1527.550999999998
619,11,41496.607
620,0,959.9759999999964
620,1,32103.19699999999
620,2,56861.99699999995
620,3,13.4
620,5,164964.51300000006
620,6,128104.50100000045
620,7,32918.99599999997
620,8,3770.4530000000077
620,9,1620.1909999999987
620,11,30348.101999999966
621,0,959.268999999996
621,1,55513.68099999975
621,2,66752.18900000003
621,3,16.908999999999995
621,5,6567.980000000001
621,6,5115.761999999984
621,7,36027.359999999964
621,8,3767.2990000000104
621,9,1758.8569999999986
621,11,33065.86700000006
622,0,951.856999999996
622,1,95005.6080000001
622,2,70260.01999999981
622,3,2.956
622,5,6854.164000000011
622,6,5333.769999999993
622,7,36684.56400000003
622,8,3770.1790000000096
622,9,1659.9919999999938
622,11,33619.36700000004
623,0,951.0549999999971
623,1,558.567
623,2,21127.319999999807
623,3,10.976999999999999
623,5,4727.625999999974
623,6,3685.1250000000014
623,7,36205.794999999984
623,8,3766.621000000008
623,9,1652.9519999999986
623,11,33284.405000000144
624,0,946.7809999999963
624,1,90797.74499999988
624,2,17508.294999999835
624,3,11.759
624,5,4668.27099999997
624,6,3630.061000000009
624,7,35806.41799999998
624,8,3731.81200000001
624,9,1702.0419999999979
624,11,32854.66600000007
625,0,929.7049999999964
625,1,56765.11599999991
625,2,17367.606999999796
625,3,12.231
625,5,4627.059999999966
625,6,3609.6900000000032
625,7,35600.37799999997
625,8,3662.2950000000087
625,9,1644.279999999998
625,11,32599.180000000062
626,0,957.261999999996
626,1,33113.027999999984
626,2,17669.351999999806
626,3,11.723999999999998
626,5,4708.573999999965
626,6,3662.2419999999993
626,7,32118.990000000063
626,8,3772.727000000009
626,9,1560.6150000000007
626,11,29357.453000000038
627,0,956.5779999999969
627,1,99151.3149999999
627,2,17734.160999999836
627,3,14.035999999999998
627,5,4775.012999999947
627,6,3715.0810000000006
627,7,36866.07700000006
627,8,3770.4030000000093
627,9,1671.5739999999983
627,11,34024.8800000001
628,0,955.1189999999957
628,1,49503.35700000003
628,2,17871.400999999812
628,3,12.944999999999999
628,4,1668.8780000000002
628,5,4799.569999999957
628,6,3750.9400000000032
628,7,36422.66000000006
628,8,3769.497000000008
628,9,1710.374999999998
628,11,33274.20800000006
629,0,823.1439999999965
629,1,43142.38599999981
629,2,18236.30399999984
629,3,12.096
629,5,13477.40599999996
629,6,10681.033000000003
629,7,36271.00300000005
629,8,3258.132000000012
629,9,1789.4809999999966
629,11,33201.70100000007
630,0,837.5599999999977
630,1,96026.28899999958
630,2,68331.59699999978
630,3,8.092999999999998
630,5,237715.90700000146
630,6,183983.6049999989
630,7,36512.42399999998
630,8,3300.5610000000024
630,9,1692.2349999999965
630,11,33443.15100000006
631,0,832.7369999999972
631,1,15313.898999999987
631,2,74254.89499999976
631,3,11.567
631,5,224906.86600000103
631,6,174404.26099999883
631,7,36257.21200000006
631,8,3275.1130000000057
631,9,1775.364
631,11,33176.01000000003
632,0,798.8379999999979
632,1,79567.43399999986
632,2,74342.3589999997
632,3,10.578999999999999
632,5,224560.49400000088
632,6,174712.5559999992
632,7,36531.490000000005
632,8,3151.400000000006
632,9,1685.2459999999971
632,11,33542.55300000001
633,0,766.303999999997
633,1,72078.40799999995
633,2,17949.293999999783
633,3,7.928
633,5,224640.33000000045
633,6,173712.75699999946
633,7,36368.23099999995
633,8,3022.377000000004
633,9,1681.5809999999979
633,11,33250.69200000004
634,0,914.4069999999964
634,1,15453.52499999999
634,2,21648.04799999988
634,3,10.517999999999999
634,5,160303.81000000017
634,6,124908.06700000064
634,7,36274.055000000015
634,8,3605.2590000000037
634,9,1686.106999999996
634,11,33218.45800000002
635,0,864.1299999999975
635,1,95243.10500000007
635,2,14052.227000000017
635,3,9.809
635,5,4752.547999999959
635,6,3706.2019999999998
635,7,33456.293
635,8,3399.441000000005
635,9,1735.5949999999982
635,11,30662.1330000001
636,0,801.1659999999974
636,1,33871.89200000006
636,3,7.263999999999999
636,5,4799.498999999945
636,6,3735.6730000000002
636,7,36307.28900000004
636,8,3159.6390000000024
636,9,1724.0170000000003
636,11,33193.84200000005
637,0,828.2809999999976
637,1,57212.38999999976
637,3,12.363999999999999
637,5,4714.925999999961
637,6,3666.0750000000053
637,7,35798.48599999998
637,8,3261.1100000000083
637,9,1660.5869999999989
637,11,32950.43500000006
638,0,882.918999999997
638,1,90736.1200000001
638,3,12.027999999999999
638,5,4739.508999999953
638,6,3696.7970000000005
638,7,36461.55300000004
638,8,3484.9860000000094
638,9,1756.461999999999
638,11,33508.108
639,0,873.9759999999973
639,3,10.895
639,5,4764.836999999956
639,6,3714.0430000000065
639,7,36120.040999999954
639,8,3439.0370000000094
639,9,1705.0159999999971
639,11,33170.362999999976
640,0,848.8069999999975
640,1,96130.40599999983
640,3,8.916
640,5,4657.0919999999705
640,6,3618.1740000000023
640,7,35014.41999999995
640,8,3352.3370000000104
640,9,1704.1670000000001
640,11,32041.643000000066
641,0,761.5649999999986
641,1,49513.816999999915
641,3,8.046
641,5,4202.51299999997
641,6,3262.8110000000033
641,7,29931.339999999906
641,8,3013.843000000005
641,9,1602.4869999999974
641,11,27547.827000000052
642,0,853.2339999999973
642,1,36904.04299999991
642,3,9.331
642,5,4531.3409999999585
642,6,3533.8530000000014
642,7,33539.89099999992
642,8,3352.955000000009
642,9,1745.6649999999995
642,11,30669.138
643,0,861.5399999999978
643,1,80710.92600000002
643,3,7.526999999999999
643,5,3835.2759999999744
643,6,2978.015000000003
643,7,31765.22499999984
643,8,3406.1840000000093
643,9,1670.4540000000002
643,11,29095.946000000204
644,0,885.6619999999981
644,1,5406.482999999998
644,3,8.514999999999999
644,5,4604.97799999996
644,6,3574.8489999999997
644,7,34682.31499999996
644,8,3483.6570000000065
644,9,1653.0909999999985
644,11,31659.449000000106
645,0,639.8889999999994
645,1,80373.1729999998
645,3,4.821
645,5,4744.557999999957
645,6,3709.3060000000005
645,7,28171.574999999953
645,8,2518.979999999996
645,9,1363.302999999999
645,11,25773.69600000007
646,5,4805.424999999966
646,6,3733.318000000001
647,5,4782.132999999955
647,6,3723.5820000000035
648,5,4774.8729999999605
648,6,3713.6719999999996
649,5,4745.531999999953
649,6,3694.3370000000036
650,5,4789.645999999957
650,6,3708.4810000000025
651,5,4768.250999999952
651,6,3719.0160000000024
652,5,4743.917999999957
652,6,3683.255000000003
653,5,4720.554999999952
653,6,3663.772000000006
654,5,4769.73999999996
654,6,3695.1980000000144
655,5,4731.141999999963
655,6,3668.3639999999923
656,5,4736.847999999964
656,6,3691.297
657,5,4715.864999999956
657,6,3668.287999999999
658,5,4763.143999999957
658,6,3686.2020000000052
659,5,4758.625999999967
659,6,3704.624
660,5,4765.8149999999605
660,6,3715.251999999999
661,5,4825.033999999957
661,6,3757.5339999999983
662,5,4837.246999999955
662,6,3759.416000000004
663,5,4850.620999999945
663,6,3764.6219999999958
664,5,4843.839999999957
664,6,3765.861
665,5,4822.967999999968
665,6,3762.175000000007
666,5,4679.5499999999565
666,6,3641.053999999999
667,5,4625.894999999949
667,6,3598.7179999999994
668,5,4876.193999999967
668,6,3794.5830000000014
669,5,4822.069999999953
669,6,3747.675000000001
670,5,4782.301999999965
670,6,3745.0350000000008
671,5,4741.886999999967
671,6,3685.972000000005
672,5,4672.107999999964
672,6,3634.5519999999956
673,0,891.3849999999967
673,1,34137.853000000105
673,3,14.701999999999998
673,5,4608.513999999967
673,6,3569.0989999999997
673,7,35124.65699999999
673,8,3505.318000000006
673,9,1722.7049999999995
673,11,32300.246999999985
674,0,917.487999999997
674,1,45875.66299999983
674,3,14.416
674,5,4711.289999999958
674,6,3659.8960000000047
674,7,36103.93300000001
674,8,3609.5990000000133
674,9,1787.9569999999974
674,11,33050.12099999999
675,0,882.4709999999961
675,1,75902.66399999968
675,3,20.586999999999996
675,5,4742.448999999952
675,6,3696.095999999998
675,7,36247.735999999975
675,8,3480.4420000000046
675,9,1749.7619999999986
675,11,33156.64399999995
676,0,914.7039999999956
676,1,4530.084999999999
676,3,16.119999999999997
676,5,4697.452999999964
676,6,3652.507999999999
676,7,36108.43900000003
676,8,3619.3170000000077
676,9,1674.6529999999987
676,11,33020.04300000003
677,0,927.546999999996
677,1,52525.66099999979
677,3,13.854999999999999
677,5,4735.838999999959
677,6,3680.6770000000015
677,7,37103.69600000014
677,8,3655.0130000000067
677,9,15790.884999999927
677,11,33881.368000000126
678,0,904.0409999999968
678,1,58260.977999999915
678,3,10.904999999999998
678,5,4707.622999999963
678,6,3660.2810000000004
678,7,37008.175000000054
678,8,3569.166000000006
678,9,16222.149000000107
678,11,33827.39199999997
679,0,814.3079999999975
679,1,1547.6220000000005
679,3,7.5889999999999995
679,5,4712.470999999953
679,6,3657.930999999999
679,7,36272.39699999996
679,8,3216.2900000000063
679,9,5076.104000000043
679,11,33187.61100000006
680,0,871.1359999999967
680,1,62247.52299999983
680,3,9.126
680,5,4773.114999999956
680,6,3712.586000000003
680,7,36202.03200000004
680,8,3432.2790000000105
680,9,3564.7160000000263
680,11,33100.688
681,0,810.8899999999974
681,1,44142.45099999996
681,3,5.266
681,5,4719.861999999958
681,6,3655.639000000002
681,7,29098.19699999989
681,8,3202.073000000004
681,9,2966.330000000017
681,11,26726.593000000183
682,0,751.9649999999974
682,1,7591.148000000004
682,3,4.453
682,5,4430.645999999969
682,6,3450.298999999998
682,7,26653.836000000003
682,8,2952.5270000000014
682,9,2834.24600000002
682,11,24480.6
683,0,854.0669999999983
683,1,62586.39299999987
683,3,5.163
683,5,4635.03799999996
683,6,3603.694000000002
683,7,35742.79699999999
683,8,3381.6040000000044
683,9,3375.4260000000277
683,11,32872.10100000014
684,0,903.8359999999966
684,1,62173.339999999815
684,3,3.549
684,5,4547.619999999972
684,6,3527.3559999999993
684,7,36671.12300000003
684,8,3566.4700000000103
684,9,3366.9240000000195
684,11,33437.757
685,0,843.5819999999977
685,1,10699.693999999994
685,3,6.494999999999999
685,5,4783.12499999995
685,6,3717.3940000000052
685,7,37412.143000000084
685,8,3334.4710000000077
685,9,3314.579000000029
685,11,34302.75700000008
686,0,930.8479999999963
686,1,56351.435999999725
686,3,9.493
686,5,4781.82399999997
686,6,3722.872000000004
686,7,37659.518000000025
686,8,3664.3040000000083
686,9,3312.3770000000272
686,11,34507.420000000115
687,0,867.8079999999965
687,1,61811.69499999983
687,3,3.69
687,5,4677.3249999999725
687,6,3624.3520000000026
687,7,36944.89000000008
687,8,3415.7030000000104
687,9,3332.36600000003
687,11,33967.04600000004
688,0,769.107999999998
688,1,10287.585000000001
688,3,10.425
688,5,3661.0049999999765
688,6,2848.5460000000007
688,7,33782.218999999866
688,8,3039.0620000000054
688,9,3291.87300000003
688,11,30976.68899999994
689,0,7976.737000000001
689,1,60000.861999999855
689,3,11.16
689,4,46093.28400000007
689,5,4173.1189999999715
689,6,3235.4449999999974
689,7,34333.935999999914
689,8,31534.330999999973
689,9,3292.2490000000257
689,11,31262.648000000045
690,0,11161.91099999999
690,1,56611.8709999999
690,2,54277.75800000005
690,3,9.972999999999997
690,4,60131.277999999926
690,5,127129.15500000007
690,6,99307.43699999987
690,7,36063.54100000003
690,8,44008.74599999997
690,9,3190.6350000000325
690,11,32977.040000000066
691,0,5453.7500000000455
691,1,8202.151999999998
691,2,69675.16799999989
691,3,9.062999999999999
691,4,27941.27399999999
691,5,175299.11699999985
691,6,135724.87999999966
691,7,35319.15499999998
691,8,21659.817999999927
691,9,2389.75200000001
691,11,32255.9570000001
692,0,954.4239999999972
692,1,72375.35699999973
692,2,70518.9469999999
692,3,7.445999999999999
692,5,6492.13399999996
692,6,5043.125999999974
692,7,34779.31300000005
692,8,3768.2480000000146
692,9,1711.0619999999979
692,11,31938.234000000044
693,0,959.451999999996
693,1,55239.58199999982
693,2,17725.550999999814
693,3,8.146
693,5,4744.392999999961
693,6,3704.411000000005
693,7,36187.780999999995
693,8,3765.9240000000113
693,9,1747.6929999999998
693,11,33139.61400000002
694,0,958.6669999999966
694,1,13457.88299999999
694,2,17684.46399999984
694,3,8.026
694,5,4747.764999999955
694,6,3681.9470000000056
694,7,35717.14699999996
694,8,3773.3230000000117
694,9,1720.1869999999994
694,11,32776.75200000004
695,0,955.4349999999963
695,1,62818.44699999987
695,2,17652.906999999814
695,3,16.725
695,5,4739.574999999967
695,6,3686.4460000000004
695,7,35547.374000000025
695,8,3769.410000000009
695,9,1781.3649999999984
695,11,32631.816000000174
696,0,211.44700000000003
696,2,17655.208999999842
696,3,3.113
696,5,4741.939999999954
696,6,3696.7709999999984
696,7,8006.952999999999
696,8,837.7940000000004
696,9,412.59699999999987
696,11,7279.661000000005
697,2,17710.896999999866
697,5,4721.1549999999515
697,6,3672.954999999996
698,2,17658.45699999983
698,5,4731.211999999958
698,6,3689.952000000003
699,2,17707.35499999982
699,5,4742.973999999961
699,6,3678.058000000004
700,2,17788.42999999982
700,5,4782.905999999959
700,6,3728.2030000000022
701,2,17757.24599999983
701,5,4753.708999999959
701,6,3709.2660000000055
702,2,71161.87799999966
702,5,172461.87700000007
702,6,134518.98400000003
703,2,74787.6509999998
703,5,252007.28000000044
703,6,195579.64400000015
704,2,74099.50199999998
704,5,256167.56399999993
704,6,199236.24299999993
705,2,50197.7860000004
705,5,230288.13700000136
705,6,179034.37099999876
706,2,18153.97999999984
706,5,238054.98799999978
706,6,184799.06699999995
707,2,18496.106999999844
707,5,240296.55000000098
707,6,187350.63999999996
708,2,18348.004999999823
708,5,225608.0880000012
708,6,175212.43099999923
709,2,37301.21299999999
709,5,253655.57500000123
709,6,196851.5749999998
710,2,71951.38999999994
710,5,246007.08800000013
710,6,191720.0210000003
711,2,57891.83000000015
711,5,261111.00699999946
711,6,203475.81700000024
712,2,54499.65100000009
712,5,247717.37999999963
712,6,192446.40999999983
713,2,69576.8419999999
713,5,237107.21100000115
713,6,184405.55899999937
714,2,70489.59999999976
714,5,224518.8740000011
714,6,174952.640999999
715,2,71242.28699999985
